DOI,PaperProjectID_run1,Title_run1,Classification_run1,AdjudicationNote_run1,VetoApplied_run1,NoveltyScore_run1,Uniqueness_run1,Tension_run1,Synthesis_run1,Coherence_run1,Confidence_run1,ControversyIndex_run1,Spread_run1,RawConsensus_run1,PaperProjectID_run2,Title_run2,Classification_run2,AdjudicationNote_run2,VetoApplied_run2,NoveltyScore_run2,Uniqueness_run2,Tension_run2,Synthesis_run2,Coherence_run2,Confidence_run2,ControversyIndex_run2,Spread_run2,RawConsensus_run2,delta_NoveltyScore,delta_Uniqueness,delta_Tension,delta_Synthesis,delta_Coherence,delta_Confidence,delta_ControversyIndex,delta_Spread,class_match,veto_match
10.1002/ajpa.70029,2945,"Antenatal Food Avoidances in Madagascar Suggest an Evolutionary Link Between Subsistence Patterns, Carbohydrate Consumption, and Determinants of Obstructed Labor",Incremental,Consensus,False,0.531,0.62,0.30000000000000004,0.6898000000000001,0.9175000000000001,0.9719000000000001,0.3126,0.0313,0.531,2945,"Antenatal Food Avoidances in Madagascar Suggest an Evolutionary Link Between Subsistence Patterns, Carbohydrate Consumption, and Determinants of Obstructed Labor",Incremental,Consensus,False,0.525,0.61,0.30000000000000004,0.6898000000000001,0.9175000000000001,0.9420000000000001,0.644,0.0644,0.525,0.006000000000000005,0.010000000000000009,0.0,0.0,0.0,0.029900000000000038,0.33140000000000003,0.0331,True,True
10.3390/microorganisms13020399,2946,Molecular Evolution of the Fusion (F) Genes in Human Parainfluenza Virus Type 2,Incremental,Consensus,False,0.5018,0.5680000000000001,0.30000000000000004,0.7104,0.9355,0.9628000000000001,0.4137,0.0414,0.5018,2946,Molecular Evolution of the Fusion (F) Genes in Human Parainfluenza Virus Type 2,Incremental,Consensus,False,0.509,0.58,0.30000000000000004,0.7104,0.9355,0.9655,0.38330000000000003,0.0383,0.509,0.007199999999999984,0.0119999999999999,0.0,0.0,0.0,0.0026999999999999247,0.030399999999999983,0.0030999999999999986,True,True
10.1142/s2010135x25500079,2947,Study of the GdK<sub>2</sub>Nb<sub>5</sub>O15 thin film by scanning probe microscopy and X-ray diffraction methods,Incremental,Consensus,False,0.5071,0.58,0.30000000000000004,0.6908000000000001,0.868,0.9514,0.5398000000000001,0.054,0.5071,2947,Study of the GdK<sub>2</sub>Nb<sub>5</sub>O15 thin film by scanning probe microscopy and X-ray diffraction methods,Incremental,Consensus,False,0.4927,0.556,0.30000000000000004,0.6908000000000001,0.868,0.9687,0.34800000000000003,0.034800000000000005,0.4927,0.014399999999999968,0.02399999999999991,0.0,0.0,0.0,0.017299999999999982,0.19180000000000003,0.019199999999999995,True,True
10.1016/j.jii.2024.100583,2948,Integrating and interconnecting of older SINUMERIK CNC machines with industry 4.0 using a plug-and-play system,Moderately Novel,Consensus,False,0.5638000000000001,0.62,0.4,0.7177,0.9380000000000001,0.9585,0.4607,0.0461,0.5638000000000001,2948,Integrating and interconnecting of older SINUMERIK CNC machines with industry 4.0 using a plug-and-play system,Moderately Novel,Consensus,False,0.5758,0.64,0.4,0.7177,0.9380000000000001,0.9139,0.9564,0.0956,0.5758,0.0119999999999999,0.020000000000000018,0.0,0.0,0.0,0.04459999999999997,0.49570000000000003,0.0495,True,True
10.2174/0118748368298010240806100503,2949,"Eigen-6c4 Gravity and Alos Palsar Radar Data Integration for Delineating Geological Lineaments in North Ghadames Basin, NW Libya",Incremental,Consensus,False,0.49450000000000005,0.556,0.30000000000000004,0.7091000000000001,0.9357000000000001,0.9616,0.42650000000000005,0.0427,0.49450000000000005,2949,"Eigen-6c4 Gravity and Alos Palsar Radar Data Integration for Delineating Geological Lineaments in North Ghadames Basin, NW Libya",Incremental,Consensus,False,0.4801,0.532,0.30000000000000004,0.7091000000000001,0.9357000000000001,0.9224,0.8624,0.0862,0.4801,0.014400000000000024,0.02400000000000002,0.0,0.0,0.0,0.03920000000000001,0.4359,0.0435,True,True
10.3389/fevo.2025.1543635,2950,Spring fever: collared lemmings warm up above the snow despite predation risk,Incremental,Consensus,False,0.5137,0.588,0.30000000000000004,0.709,0.9366000000000001,0.9618000000000001,0.42410000000000003,0.0424,0.5137,2950,Spring fever: collared lemmings warm up above the snow despite predation risk,Incremental,Consensus,False,0.5269,0.61,0.30000000000000004,0.709,0.9366000000000001,0.9394,0.6736000000000001,0.0674,0.5269,0.01319999999999999,0.02200000000000002,0.0,0.0,0.0,0.022400000000000087,0.24950000000000006,0.025,True,True
10.3390/plants13141920,2951,Impact of Methyl Jasmonate on Terpenoid Biosynthesis and Functional Analysis of Sesquiterpene Synthesis Genes in Schizonepeta tenuifolia,Incremental,Consensus,False,0.5258,0.608,0.30000000000000004,0.7096,0.9404,0.9428000000000001,0.6355000000000001,0.0636,0.5258,2951,Impact of Methyl Jasmonate on Terpenoid Biosynthesis and Functional Analysis of Sesquiterpene Synthesis Genes in Schizonepeta tenuifolia,Incremental,Consensus,False,0.533,0.62,0.30000000000000004,0.7096,0.9404,0.9424,0.6398,0.064,0.533,0.007199999999999984,0.01200000000000001,0.0,0.0,0.0,0.00040000000000006697,0.0042999999999999705,0.0003999999999999976,True,True
10.1111/jpc.16516,2952,Clinical characteristics and risk factors of <scp>IgA</scp> vasculitis with intussusception and intestinal perforation,Incremental,Consensus,False,0.5227,0.612,0.30000000000000004,0.6547000000000001,0.9271,0.9665,0.37210000000000004,0.037200000000000004,0.5227,2952,Clinical characteristics and risk factors of <scp>IgA</scp> vasculitis with intussusception and intestinal perforation,Incremental,Consensus,False,0.5275000000000001,0.62,0.30000000000000004,0.6547000000000001,0.9271,0.9489000000000001,0.5674,0.0567,0.5275000000000001,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.01759999999999995,0.19529999999999997,0.019499999999999997,True,True
10.3389/fpubh.2025.1536430,2953,Factors influencing self-report adherence to treatment in a sample of patients with hypertension in the west Pomeranian Voivodeship of Poland,Incremental,Consensus,False,0.4325,0.456,0.30000000000000004,0.6890000000000001,0.927,0.9191,0.8994000000000001,0.08990000000000001,0.4325,2953,Factors influencing self-report adherence to treatment in a sample of patients with hypertension in the west Pomeranian Voivodeship of Poland,Incremental,Consensus,False,0.4385,0.466,0.30000000000000004,0.6890000000000001,0.927,0.9661000000000001,0.3771,0.037700000000000004,0.4385,0.006000000000000005,0.010000000000000009,0.0,0.0,0.0,0.04700000000000004,0.5223000000000001,0.0522,True,True
10.1103/physrevd.110.095012,2954,Double and triple Higgs boson production to probe the electroweak phase transition,Moderately Novel,Socratic Panel,False,0.551,0.65,0.30000000000000004,0.7097,0.9179,0.8302,1.0,0.1887,0.551,2954,Double and triple Higgs boson production to probe the electroweak phase transition,Incremental,Socratic Panel,False,0.5414,0.634,0.30000000000000004,0.7097,0.9179,0.8909,1.0,0.1213,0.5414,0.009600000000000053,0.016000000000000014,0.0,0.0,0.0,0.060699999999999976,0.0,0.0674,False,True
10.1002/ctm2.1641,2955,Water‐soluble Sr<sub>4</sub>Al<sub>2</sub>O<sub>7</sub> and its possible applications in medicine research,Moderately Novel,Consensus,False,0.6234000000000001,0.77,0.30000000000000004,0.7141000000000001,0.9417000000000001,0.9447000000000001,0.6141,0.0614,0.6234000000000001,2955,Water‐soluble Sr<sub>4</sub>Al<sub>2</sub>O<sub>7</sub> and its possible applications in medicine research,Moderately Novel,Consensus,False,0.621,0.766,0.30000000000000004,0.7141000000000001,0.9417000000000001,0.974,0.2886,0.028900000000000002,0.621,0.0024000000000000687,0.0040000000000000036,0.0,0.0,0.0,0.02929999999999988,0.32549999999999996,0.0325,True,True
10.2478/amns.2023.2.01544,2956,Research on Digital Construction and Design of Minority Clothing Based on Multivariate Statistical Analysis,Incremental,Consensus,False,0.5407000000000001,0.58,0.4,0.7267,0.9423,0.9597,0.4475,0.044700000000000004,0.5407000000000001,2956,Research on Digital Construction and Design of Minority Clothing Based on Multivariate Statistical Analysis,Incremental,Consensus,False,0.5443,0.586,0.4,0.7267,0.9423,0.9436,0.6264000000000001,0.0626,0.5443,0.0035999999999999366,0.006000000000000005,0.0,0.0,0.0,0.016100000000000003,0.17890000000000006,0.0179,True,True
10.1186/s12903-024-04129-5,2957,Combining public datasets for automated tooth assessment in panoramic radiographs,Incremental,Socratic Panel,False,0.5019,0.5680000000000001,0.30000000000000004,0.7108,0.9081,0.9087000000000001,1.0,0.1015,0.5019,2957,Combining public datasets for automated tooth assessment in panoramic radiographs,Incremental,Consensus,False,0.5019,0.5680000000000001,0.30000000000000004,0.7108,0.9081,0.9271,0.8105,0.081,0.5019,0.0,0.0,0.0,0.0,0.0,0.018399999999999972,0.1895,0.020500000000000004,True,True
10.1016/j.jajp.2024.100260,2958,Improving the joint strength of thermoplastic composites joined by press joining using laser-based surface treatment,Incremental,Consensus,False,0.5145000000000001,0.588,0.30000000000000004,0.7172000000000001,0.9326000000000001,0.9403,0.6628000000000001,0.0663,0.5145000000000001,2958,Improving the joint strength of thermoplastic composites joined by press joining using laser-based surface treatment,Incremental,Consensus,False,0.5097,0.58,0.30000000000000004,0.7172000000000001,0.9326000000000001,0.9798,0.2242,0.0224,0.5097,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.03949999999999998,0.43860000000000005,0.043899999999999995,True,True
10.52825/ocp.v5i.1181,2959,Employing “Webby” FAIR Digital Objects to Support Large-Scale Ecosystem Monitoring and Mitigation of Biodiversity Loss in the Anthropocene,Moderately Novel,Consensus,False,0.5598000000000001,0.618,0.4,0.6898000000000001,0.9008,0.9678,0.35810000000000003,0.0358,0.5598000000000001,2959,Employing “Webby” FAIR Digital Objects to Support Large-Scale Ecosystem Monitoring and Mitigation of Biodiversity Loss in the Anthropocene,Moderately Novel,Consensus,False,0.5562,0.612,0.4,0.6898000000000001,0.9008,0.97,0.3336,0.0334,0.5562,0.0036000000000000476,0.006000000000000005,0.0,0.0,0.0,0.0021999999999999797,0.024500000000000022,0.0023999999999999994,True,True
10.1016/j.agwat.2025.109869,2960,"Wide-precision planting improves winter wheat yield, nitrogen use efficiency and water productivity in China: A meta-analysis",Incremental,VETO: Review Cap (Consensus),True,0.45,0.614,0.25,0.7107,0.9500000000000001,0.9681000000000001,0.3549,0.035500000000000004,0.5145000000000001,2960,"Wide-precision planting improves winter wheat yield, nitrogen use efficiency and water productivity in China: A meta-analysis",Incremental,VETO: Review Cap (Consensus),True,0.45,0.602,0.25,0.7107,0.9500000000000001,0.9165000000000001,0.9279000000000001,0.09280000000000001,0.5073,0.0,0.01200000000000001,0.0,0.0,0.0,0.05159999999999998,0.5730000000000001,0.057300000000000004,True,True
10.1111/jphd.12630,2961,Educating long‐term care staff on older adult oral health: Maine's oral team‐based initiative vital access to education (<scp>MOTIVATE</scp>) program,Incremental,Consensus,False,0.48250000000000004,0.536,0.30000000000000004,0.7086,0.9265,0.9591000000000001,0.45430000000000004,0.0454,0.48250000000000004,2961,Educating long‐term care staff on older adult oral health: Maine's oral team‐based initiative vital access to education (<scp>MOTIVATE</scp>) program,Incremental,Consensus,False,0.4717,0.518,0.30000000000000004,0.7086,0.9265,0.9457000000000001,0.6032000000000001,0.0603,0.4717,0.010800000000000032,0.018000000000000016,0.0,0.0,0.0,0.013399999999999967,0.14890000000000003,0.014899999999999997,True,True
10.1017/s095653612300007x,2962,Patterns of residential differentiation and labor control at Baking Pot and Lower Dover in the Belize River Valley,Incremental,Consensus,False,0.526,0.612,0.30000000000000004,0.6884,0.9432,0.9668,0.36860000000000004,0.0369,0.526,2962,Patterns of residential differentiation and labor control at Baking Pot and Lower Dover in the Belize River Valley,Incremental,Consensus,False,0.5152,0.594,0.30000000000000004,0.6884,0.9432,0.9563,0.4852,0.0485,0.5152,0.010800000000000032,0.018000000000000016,0.0,0.0,0.0,0.010499999999999954,0.11659999999999998,0.0116,True,True
10.1016/j.brs.2025.08.019,2963,Repetitive magnetic stimulation induces plasticity of excitatory synapses through cooperative pre- and postsynaptic activity,Incremental,Consensus,False,0.5112,0.592,0.30000000000000004,0.6602,0.9136000000000001,0.9292,0.7865000000000001,0.0786,0.5112,2963,Repetitive magnetic stimulation induces plasticity of excitatory synapses through cooperative pre- and postsynaptic activity,Incremental,Consensus,False,0.5088,0.588,0.30000000000000004,0.6602,0.9136000000000001,0.9408000000000001,0.6582,0.0658,0.5088,0.0023999999999999577,0.0040000000000000036,0.0,0.0,0.0,0.011600000000000055,0.12830000000000008,0.012800000000000006,True,True
10.1007/s10342-024-01673-1,2964,Simulating cable corridors based on terrestrial LiDAR data,Moderately Novel,Consensus,False,0.5701,0.632,0.4,0.709,0.9457000000000001,0.9323,0.7519,0.0752,0.5701,2964,Simulating cable corridors based on terrestrial LiDAR data,Moderately Novel,Consensus,False,0.5713,0.634,0.4,0.709,0.9457000000000001,0.9515,0.5394,0.0539,0.5713,0.0011999999999999789,0.0020000000000000018,0.0,0.0,0.0,0.019199999999999995,0.21250000000000002,0.0213,True,True
10.3390/pathogens13090776,2965,Inorganic Polyphosphate Is in the Surface of Trypanosoma cruzi but Is Not Significantly Secreted,Incremental,Consensus,False,0.5289,0.62,0.30000000000000004,0.669,0.9259000000000001,0.9817,0.2033,0.020300000000000002,0.5289,2965,Inorganic Polyphosphate Is in the Surface of Trypanosoma cruzi but Is Not Significantly Secreted,Incremental,Consensus,False,0.5289,0.62,0.30000000000000004,0.669,0.9259000000000001,0.9384,0.6846,0.0685,0.5289,0.0,0.0,0.0,0.0,0.0,0.043300000000000005,0.48129999999999995,0.04820000000000001,True,True
10.3847/1538-4357/ad7383,2966,Formation of Close-in Neptunes around Low-mass Stars through Breaking Resonant Chains,Moderately Novel,Consensus,False,0.6529,0.77,0.4,0.7091000000000001,0.9259000000000001,0.9407000000000001,0.6592,0.0659,0.6529,2966,Formation of Close-in Neptunes around Low-mass Stars through Breaking Resonant Chains,Moderately Novel,Consensus,False,0.6421,0.752,0.4,0.7091000000000001,0.9259000000000001,0.9359000000000001,0.712,0.0712,0.6421,0.010800000000000032,0.018000000000000016,0.0,0.0,0.0,0.0048000000000000265,0.05279999999999996,0.005299999999999999,True,True
10.1111/beer.70062,2967,Overall Organizational Justice Trajectories Among Newcomers: How Do Justice Perceptions Develop and Why Does It Matter?,Incremental,Socratic Panel,False,0.5439,0.632,0.30000000000000004,0.7469,0.9322,0.8695,1.0,0.145,0.5439,2967,Overall Organizational Justice Trajectories Among Newcomers: How Do Justice Perceptions Develop and Why Does It Matter?,Incremental,Consensus,False,0.5367000000000001,0.62,0.30000000000000004,0.7469,0.9322,0.9262,0.8197,0.082,0.5367000000000001,0.007199999999999984,0.01200000000000001,0.0,0.0,0.0,0.05669999999999997,0.18030000000000002,0.06299999999999999,True,True
10.3390/catal14060340,2968,Engineering the Integration of Titanium and Nickel into Zinc Oxide Nanocomposites through Nanolayered Structures and Nanohybrids to Design Effective Photocatalysts for Purifying Water from Industrial Pollutants,Incremental,Consensus,False,0.5329,0.62,0.30000000000000004,0.7094,0.9233,0.9417000000000001,0.6473,0.06470000000000001,0.5329,2968,Engineering the Integration of Titanium and Nickel into Zinc Oxide Nanocomposites through Nanolayered Structures and Nanohybrids to Design Effective Photocatalysts for Purifying Water from Industrial Pollutants,Incremental,Consensus,False,0.5329,0.62,0.30000000000000004,0.7094,0.9233,0.9548000000000001,0.5022,0.0502,0.5329,0.0,0.0,0.0,0.0,0.0,0.0131,0.1451,0.014500000000000006,True,True
10.3390/molecules28248094,2969,Efficient Degradation of Ciprofloxacin in Water over Copper-Loaded Biochar Using an Enhanced Non-Radical Pathway,Incremental,Consensus,False,0.5318,0.618,0.30000000000000004,0.7099000000000001,0.9165000000000001,0.9367000000000001,0.7038,0.0704,0.5318,2969,Efficient Degradation of Ciprofloxacin in Water over Copper-Loaded Biochar Using an Enhanced Non-Radical Pathway,Moderately Novel,Socratic Panel,False,0.5504,0.649,0.30000000000000004,0.7099000000000001,0.9165000000000001,0.8341000000000001,1.0,0.1844,0.5504,0.01859999999999995,0.031000000000000028,0.0,0.0,0.0,0.10260000000000002,0.2962,0.114,False,True
10.53469/jgebf.2024.06(09).01,2970,The Role of Intergenerational Differences in Influencing Perceptions of Salary and Benefits: A Review Study,Incremental,VETO: Review Cap (Consensus),True,0.45,0.536,0.25,0.7289,0.9378000000000001,0.9169,0.9231,0.09230000000000001,0.46950000000000003,2970,The Role of Intergenerational Differences in Influencing Perceptions of Salary and Benefits: A Review Study,Incremental,VETO: Review Cap (Consensus),True,0.45,0.536,0.25,0.7289,0.9378000000000001,0.9470000000000001,0.5893,0.0589,0.46950000000000003,0.0,0.0,0.0,0.0,0.0,0.030100000000000016,0.3338,0.033400000000000006,True,True
10.1049/cps2.12083,2971,Mobile detection of cataracts with an optimised lightweight deep Edge Intelligent technique,Incremental,Consensus,False,0.5318,0.618,0.30000000000000004,0.7096,0.9158000000000001,0.9512,0.5417000000000001,0.054200000000000005,0.5318,2971,Mobile detection of cataracts with an optimised lightweight deep Edge Intelligent technique,Incremental,Consensus,False,0.5318,0.618,0.30000000000000004,0.7096,0.9158000000000001,0.9647,0.3924,0.0392,0.5318,0.0,0.0,0.0,0.0,0.0,0.013499999999999956,0.14930000000000004,0.015000000000000006,True,True
